NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,action
0.07317354079160798,-0.6546636142192829,0.029184369877804223,-0.4652609219808192,2.9980061275740675,0.4731774771606491,-0.9076680051796344,-1.013861180870129,0.0,0.0,-0.7793524314945809,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,-0.4652609219808192,2.9022185623218326,0.5648402960225354,-0.9076680051796344,-1.013861180870129,0.0,0.0,-0.7793524314945809,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,-0.4652609219808192,2.806429081318293,0.6565031148844218,-0.9076680051796344,-1.013861180870129,0.0,0.0,-0.7793524314945809,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,-0.4652609219808192,2.710641516066058,0.7481659337463081,-0.9076680051796344,-1.013861180870129,0.0,0.0,-0.7793524314945809,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,-0.4652609219808192,2.6148539508138238,0.8398287526081946,-0.9076680051796344,-1.013861180870129,0.0,0.0,-0.7793524314945809,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,0.7543310250807665,2.519066385561589,0.931491571470081,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7793524314945809,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,0.7543310250807665,2.4424363333598014,1.0048217165646474,-0.9076680051796344,-1.0137107031825132,0.0,0.0,-0.7793524314945809,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,0
0.07317354079160798,-0.6546636142192829,0.029184369877804223,0.7543310250807665,2.4424363333598014,1.0048217165646474,-0.9076680051796344,-1.0137107031825132,0.0,0.0,-0.7793524314945809,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,0
0.07317354079160798,-0.6546636142192829,0.029184369877804223,0.7543310250807665,2.4424363333598014,1.0048217165646474,-0.9076680051796344,-1.0137107031825132,0.0,0.0,-0.7793524314945809,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,0
0.07317354079160798,-0.6546636142192829,0.029184369877804223,0.7543310250807665,2.4041213072589076,1.041486880774383,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,0.7543310250807665,2.3083318262553676,1.1331496996362689,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,0.7543310250807665,2.212544261003133,1.2248125184981553,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,-0.4652609219808192,2.1167566957508983,1.3164753373600417,-0.9076680051796344,0.26015880630370825,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,0.7543310250807665,2.020969130498664,1.4081377895721192,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,0.7543310250807665,1.925181565246429,1.4998002417841967,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,0.7543310250807665,1.8293920842428895,1.5914645272453185,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,0.7543310250807665,1.7336045189906548,1.683126979457396,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,0.7543310250807665,1.6378169537384202,1.7747894316694734,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,0.7543310250807665,1.5420293884861855,1.866451883881551,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,0.7543310250807665,1.446241823233951,1.9581143360936286,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,-0.5692057594727796,-0.4652609219808192,1.350454257981716,2.049776788305706,-0.5869030758268234,0.2601586470512077,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,0.7543310250807665,1.2546655432786982,2.141441073766828,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,0.7543310250807665,1.158877594876203,2.2331035259789056,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,0.7543310250807665,1.0630896464737072,2.324765978190983,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,0.7543310250807665,0.9673018896463418,2.41642843040306,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,0.7543310250807665,0.8715139412438464,2.508090882615138,-0.9076680212254633,-1.0137107031825132,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,0.7543310250807665,0.7757258012662199,2.5997551680762596,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,0.7543310250807665,0.6799378528637244,2.691417620288337,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,0.7543310250807665,0.5841499044612287,2.7830800725004146,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2312513610763576,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,0.7543310250807665,0.48836214763386354,2.874742524712492,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2228776762296512,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,0.7543310250807665,0.39257419923136777,2.96640497692457,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2228776762296512,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-0.6546636142192829,0.029184369877804223,0.7543310250807665,0.2967862508288722,3.0580674291366474,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2228776762296512,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-2.0636871306284195,0.029184369877804223,0.7543310250807665,0.20099830242637648,-0.5914914381776614,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2228776762296512,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-2.0636871306284195,0.029184369877804223,0.7543310250807665,0.10521054559901127,-0.5914914381776614,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2228776762296512,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-2.0636871306284195,0.029184369877804223,0.7543310250807665,0.009422597196515631,-0.5914914381776614,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2228776762296512,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-2.0636871306284195,0.029184369877804223,0.7543310250807665,-0.08636535120598002,-0.5914914381776614,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2228776762296512,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-2.0636871306284195,0.029184369877804223,0.7543310250807665,-0.18215329960847576,-0.5914914381776614,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2228776762296512,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-2.0636871306284195,0.029184369877804223,0.7543310250807665,-0.2779412480109714,-0.5914914381776614,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2228776762296512,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-2.0636871306284195,0.029184369877804223,0.7543310250807665,-0.3737291964134671,-0.5914914381776614,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2228776762296512,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-2.0636871306284195,0.029184369877804223,0.7543310250807665,-0.4695171831309889,-0.5914914381776614,-0.9076680051796344,-1.013710687257263,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2228776762296512,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,1
0.07317354079160798,-2.0636871306284195,2.42274488728014,5.632698813327109,-0.5078323433344741,-0.5914914381776614,1.491063059210352,-0.0503526744666192,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2228776762296512,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,4
0.07317354079160798,0.7543599021898536,2.42274488728014,5.632698813327109,-0.5078323433344741,-0.5715885866039485,1.5712938084137376,-0.12997924316531298,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2228776762296512,-2.4048301437004076,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,4
0.07317354079160798,0.7543599021898536,2.42274488728014,-1.684852869042405,-0.5078323433344741,-0.5715885866039485,1.651522953034231,-1.0628400995520215,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2228776762296512,-2.4048301437004076,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,4
0.07317354079160798,0.7543599021898536,2.42274488728014,-1.684852869042405,-0.5078323433344741,-0.5715885866039485,1.7317520976547243,-1.0628400995520215,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2228776762296512,-2.4048301437004076,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,4
0.07317354079160798,0.7543599021898536,2.42274488728014,-1.684852869042405,-0.5078323433344741,-0.5715885866039485,1.8119812422752175,-1.0628400995520215,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2228776762296512,-2.4048301437004076,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,4
0.07317354079160798,0.7543599021898536,2.42274488728014,-1.684852869042405,-0.5078323433344741,-0.5715885866039485,1.8922103868957105,-1.0628400995520215,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2228776762296512,-2.4048301437004076,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,4
0.07317354079160798,0.7543599021898536,2.42274488728014,-1.684852869042405,-0.5078323433344741,-0.5715885866039485,1.9724395315162038,-1.0628400995520215,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2228776762296512,-2.4048301437004076,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,4
0.07317354079160798,0.7543599021898536,2.42274488728014,5.632698813327109,-0.5078323433344741,1.2616611909372195,2.052668676136697,-0.6077378590949734,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2228776762296512,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,4
0.07317354079160798,0.7543599021898536,2.42274488728014,-1.684852869042405,-0.5078323433344741,1.2616611909372195,2.13289782075719,-1.0628400995520215,0.0,0.0,-0.7714821761180075,-0.8655712166313234,-1.2855260847535672,-1.2228776762296512,-2.4048301437004076,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,4
0.07317354079160798,0.7543599021898536,2.42274488728014,-1.684852869042405,-0.5078323433344741,-0.5715885866039485,2.0687145050607954,-1.0628400995520215,0.0,0.0,-0.7845992684122964,-0.8655712166313234,-1.2855260847535672,-1.2228776762296512,-2.4048301437004076,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,0
0.07317354079160798,0.7543599021898536,2.42274488728014,-0.4652609219808192,-0.5078323433344741,1.2616611909372195,1.9724395315162038,-0.42462853788705507,0.0,0.0,-0.7977163607065852,-0.8655712166313234,0.8029998051603813,0.8063452849555529,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,3
0.07317354079160798,0.7543599021898536,2.42274488728014,-0.4652609219808192,-0.5078323433344741,1.2616611909372195,1.8119812422752175,-0.3450022876933621,0.0,0.0,-0.8108334530008741,-0.8655712166313234,0.8029998051603813,0.8063452849555529,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,3
0.07317354079160798,0.7543599021898536,2.42274488728014,-0.4652609219808192,-0.5078323433344741,-0.5715885866039485,1.651522953034231,-0.26537603749966915,0.0,0.0,-0.8239508076370088,-0.8655712166313234,0.8029998051603813,0.8063452849555529,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,3
0.07317354079160798,0.7543599021898536,2.42274488728014,-0.4652609219808192,-0.5078323433344741,-0.5715885866039485,1.491063059210352,-0.18574978730597622,0.0,0.0,-0.8370678999312976,-0.8655712166313234,0.8029998051603813,0.8063452849555529,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,3
0.07317354079160798,0.7543599021898536,-1.1675958888233635,-0.4652609219808192,-0.5078323433344741,-0.5715885866039485,-0.9571694034563076,-0.10612337785978299,0.0,0.0,-0.8501849922255864,-0.8655712166313234,0.8029998051603813,0.8063452849555529,-2.4048301437004076,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,3
0.07317354079160798,0.7543599021898536,-1.1675958888233635,-0.4652609219808192,-0.5078323433344741,-0.5715885866039485,-0.9571694034563076,-0.02649680916108921,0.0,0.0,-0.8633020845198752,-0.8655712166313234,0.8029998051603813,0.8063452849555529,-2.4048301437004076,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,3
0.07317354079160798,0.7543599021898536,-1.1675958888233635,-0.4652609219808192,-0.5078323433344741,-0.5715885866039485,-0.9571694034563076,0.053129759537604564,0.0,0.0,-0.876419176814164,-0.8655712166313234,0.8029998051603813,0.8063452849555529,-2.4048301437004076,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,3
0.07317354079160798,0.7543599021898536,-1.1675958888233635,-0.4652609219808192,-0.5078323433344741,-0.5715885866039485,-0.9571694034563076,0.1327563282362982,0.0,0.0,-0.8895365314502987,-0.8655712166313234,0.8029998051603813,0.8063452849555529,-2.4048301437004076,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,3
0.07317354079160798,0.7543599021898536,-1.1675958888233635,-0.4652609219808192,-0.5078323433344741,-0.5715885866039485,-0.9571694034563076,0.1646068283137754,0.0,0.0,-0.9026536237445875,-0.8655712166313234,0.8029998051603813,0.8063452849555529,-2.4048301437004076,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,0
0.07317354079160798,0.7543599021898536,-1.1675958888233635,-0.4652609219808192,-0.5078323433344741,-0.5715885866039485,-0.9571694034563076,0.1646068283137754,0.0,0.0,-0.9157707160388764,-0.8655712166313234,0.8029998051603813,0.8063452849555529,-2.4048301437004076,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,0
0.07317354079160798,0.7543599021898536,-1.1675958888233635,-0.4652609219808192,-0.5078323433344741,-0.5715885866039485,-0.9571694034563076,0.1646068283137754,0.0,0.0,-0.9288878083331652,-0.8655712166313234,0.8029998051603813,0.8063452849555529,-2.4048301437004076,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,0
0.07317354079160798,0.7543599021898536,-1.1675958888233635,-0.4652609219808192,-0.5078323433344741,-0.5715885866039485,-0.9571694034563076,0.1646068283137754,0.0,0.0,-0.942004900627454,-0.8655712166313234,0.8029998051603813,0.8063452849555529,-2.4048301437004076,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,0
0.07317354079160798,0.7543599021898536,2.42274488728014,-0.4652609219808192,-0.5078323433344741,-0.5715885866039485,0.41598883075509085,0.1646068283137754,0.0,0.0,-0.9551222552635888,-0.8655712166313234,0.8029998051603813,0.8063452849555529,0.4158297843278279,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,0
0.07317354079160798,0.7543599021898536,-1.1675958888233635,-0.4652609219808192,-0.5078323433344741,-0.5715885866039485,-0.9571694034563076,0.1646068283137754,0.0,0.0,-0.9682393475578777,-0.8655712166313234,0.8029998051603813,0.8063452849555529,-2.4048301437004076,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,0
0.07317354079160798,0.7543599021898536,-1.1675958888233635,-0.4652609219808192,-0.5078323433344741,-0.5715885866039485,-0.9571694034563076,0.1646068283137754,0.0,0.0,-0.9813564398521665,-0.8655712166313234,0.8029998051603813,0.8063452849555529,-2.4048301437004076,0.0,-0.2795761257829718,-0.27599567074538967,0.345802904072835,-0.26544241091869536,0
